labels,filepaths
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\37\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\37\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\38\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\38\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\39\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\39\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\40\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\40\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\41\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\41\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\42\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\42\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\43\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\43\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\44\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\44\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\45\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\45\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\46\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\46\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\47\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\47\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\48\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\48\separation\1.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\49\separation\0.wav
Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak,Acrocephalus arundinaceus_Great Reed Warbler+Saltator grossus_Slate-colored Grosbeak\49\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\0\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\0\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\1\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\1\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\2\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\2\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\3\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\3\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\4\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\4\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\5\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\5\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\6\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\6\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\7\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\7\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\8\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\8\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\9\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\9\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\10\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\10\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\11\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\11\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\12\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\12\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\13\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\13\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\14\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\14\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\15\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\15\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\16\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\16\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\17\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\17\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\18\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\18\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\19\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\19\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\20\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\20\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\21\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\21\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\22\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\22\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\23\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\23\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\24\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\24\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\25\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\25\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\26\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\26\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\27\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\27\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\28\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\28\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\29\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\29\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\30\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\30\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\31\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\31\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\32\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\32\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\33\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\33\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\34\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\34\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\35\separation\0.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\35\separation\1.wav
Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit,Acrocephalus scirpaceus_Eurasian Reed Warbler+Aegithalos caudatus_Long-tailed Tit\36\separation\0.wav
